age,education-num,capital-gain,capital-loss,hours-per-week,sex,income-per-year
32,13,0,0,40,0,0
42,14,0,0,35,1,1
17,7,0,0,12,1,0
43,8,0,0,15,0,0
37,10,0,1977,40,0,1
57,6,0,0,39,0,0
28,10,0,0,40,1,0
28,7,0,0,40,1,0
19,4,0,0,25,1,0
49,10,0,0,40,1,1
38,10,0,0,59,0,0
25,10,0,0,35,1,0
42,13,0,0,40,1,0
47,15,0,1977,50,1,1
26,10,0,0,40,1,0
35,10,0,0,58,1,0
37,9,0,0,45,1,0
39,9,4650,0,48,1,0
42,9,0,0,35,1,1
43,10,0,0,40,0,1
26,10,0,0,35,0,0
31,9,0,0,40,1,0
36,10,0,0,57,1,1
22,10,0,0,38,0,0
36,10,0,0,45,1,0
50,9,0,0,50,1,1
37,9,0,0,40,1,0
25,13,27828,0,50,1,1
41,10,0,0,67,0,0
35,9,0,0,40,0,0
59,10,0,0,40,0,0
29,13,3411,0,45,1,0
50,9,0,0,40,1,0
42,11,0,0,37,1,0
32,10,0,0,40,1,0
48,12,0,1902,40,1,1
20,9,3781,0,35,1,0
50,6,0,0,45,1,0
18,10,0,0,30,1,0
60,14,0,0,50,1,0
42,14,0,0,22,1,0
51,9,0,0,40,0,0
38,10,0,0,40,0,0
30,12,0,0,60,1,0
59,10,0,0,40,1,1
24,9,13550,0,50,1,1
56,13,0,0,40,0,0
20,9,0,0,29,0,0
39,9,0,0,40,1,0
50,10,0,0,40,0,0
44,13,7688,0,40,1,1
21,10,0,0,30,1,0
23,13,0,0,40,1,0
22,10,0,0,30,1,0
55,14,0,0,55,1,1
20,10,0,0,40,0,0
23,10,0,0,25,1,0
46,9,15024,0,44,1,1
26,13,0,0,34,0,0
47,14,15024,0,50,1,1
26,10,0,0,20,0,0
42,10,0,0,40,1,1
24,13,0,0,15,0,0
18,9,0,0,20,1,0
37,13,0,1977,50,1,1
34,6,0,0,50,1,0
33,13,0,0,40,0,0
62,10,0,0,59,0,0
51,10,0,0,40,1,0
34,9,0,0,30,1,0
28,14,0,0,40,1,0
56,6,0,0,40,1,0
47,9,0,0,39,0,0
46,10,0,1887,45,1,1
26,10,0,0,40,0,0
36,13,0,0,39,0,0
27,9,0,0,40,1,0
23,10,0,0,29,0,0
36,3,7298,0,40,1,1
39,13,0,0,40,0,0
39,7,0,0,40,1,0
36,9,7298,0,60,1,1
24,12,2354,0,40,1,0
29,13,0,0,40,0,0
39,9,0,0,67,0,0
34,9,0,0,50,1,0
36,9,0,0,40,0,0
33,9,0,0,30,1,0
22,9,0,0,10,0,0
29,10,0,0,40,0,0
49,9,0,0,29,0,1
17,7,0,0,29,0,0
53,11,0,1485,40,1,0
34,10,0,0,40,0,0
34,7,0,0,40,1,0
23,3,0,0,40,1,0
39,13,0,0,45,1,1
23,10,0,0,29,0,0
42,9,0,0,40,0,0
54,14,7298,0,40,1,1
32,13,0,2002,40,1,0
32,9,6497,0,40,0,0
27,13,0,0,45,1,1
54,10,0,0,40,1,1
26,9,0,0,40,0,0
38,14,0,0,48,1,1
55,9,0,0,40,0,0
21,10,0,1974,40,1,0
40,11,0,0,42,1,0
20,6,0,0,40,0,0
38,13,0,0,40,0,0
41,10,6360,0,50,0,0
41,9,0,0,40,1,1
29,10,0,0,40,0,0
38,9,0,0,50,0,0
70,10,0,0,25,1,0
45,6,0,0,40,1,0
83,9,0,0,55,1,0
59,9,0,0,40,0,0
18,6,0,0,15,1,0
31,9,0,0,40,1,0
45,14,0,0,50,0,1
27,13,0,0,40,0,0
33,11,0,0,50,1,0
50,14,0,0,59,0,0
27,13,0,0,40,1,0
41,9,0,0,40,1,0
28,9,0,0,38,0,0
53,9,0,0,40,1,1
66,15,0,0,50,1,0
31,10,0,0,40,1,1
30,13,0,0,40,1,0
22,9,0,0,40,1,0
47,13,15024,0,60,1,1
74,9,0,0,40,1,1
37,10,0,1485,70,1,1
35,10,4101,0,60,1,0
51,13,0,1672,70,1,0
42,10,0,0,40,0,0
51,16,0,1887,40,1,1
29,6,0,0,40,0,0
54,13,0,0,40,0,0
32,9,3781,0,40,1,0
29,10,0,0,40,1,0
42,9,0,0,40,1,0
22,10,0,0,32,1,0
36,9,0,0,40,0,0
21,9,0,0,20,1,0
46,13,0,0,45,1,1
25,7,0,0,40,1,0
29,3,0,0,40,1,0
29,13,0,0,48,1,0
33,16,99999,0,60,1,1
50,12,0,0,40,1,0
24,9,0,0,40,0,0
40,9,0,0,40,1,0
28,9,0,0,45,1,0
54,9,0,0,40,1,0
29,9,0,0,40,1,0
51,9,0,0,40,0,0
47,7,0,0,39,0,0
71,6,0,0,8,1,0
27,10,0,0,80,1,0
57,9,0,0,40,0,0
64,9,0,0,60,1,1
26,10,0,0,38,0,0
36,13,0,0,40,1,1
39,14,0,0,45,1,1
26,9,0,0,40,1,0
31,12,0,0,40,1,0
38,13,0,0,40,0,0
43,9,0,0,40,1,1
28,10,0,0,59,0,0
27,9,0,0,40,1,0
24,9,0,0,40,1,0
50,12,0,0,20,1,0
30,9,0,0,40,1,0
24,7,0,0,40,1,0
43,14,14344,0,40,0,1
29,10,0,0,45,1,0
31,10,0,0,40,1,0
55,10,0,0,40,0,0
22,7,0,0,59,0,0
37,9,0,0,40,1,0
28,9,0,0,30,1,0
41,9,0,0,40,0,1
47,10,0,0,40,0,0
38,13,0,0,49,0,0
36,10,99999,0,20,1,1
44,14,0,0,40,1,1
34,13,0,0,50,1,0
28,9,0,0,50,1,1
38,15,0,0,45,1,1
35,13,0,0,52,1,1
61,9,0,0,40,0,0
47,10,0,0,40,0,0
36,9,0,0,40,1,0
34,9,0,0,30,1,0
27,11,0,0,60,1,0
22,6,0,0,40,1,0
29,13,0,0,40,0,0
20,7,0,0,20,0,0
36,9,0,0,40,1,0
51,13,14084,0,50,1,1
63,9,99999,0,40,1,1
51,9,0,0,40,1,0
22,10,0,0,39,0,0
42,11,0,0,50,1,0
25,10,0,0,40,1,0
42,11,0,0,59,0,0
49,9,0,0,80,1,0
47,9,0,0,40,0,0
32,9,0,0,50,1,0
28,10,0,0,40,1,0
20,9,0,0,39,0,0
18,7,0,0,20,1,0
39,9,0,0,55,1,0
60,13,0,0,39,0,0
48,13,0,1844,40,0,0
40,4,0,0,59,0,1
36,9,0,0,44,1,1
45,10,0,0,40,1,0
60,13,0,2392,40,0,0
30,7,0,0,40,1,0
24,10,0,0,49,0,0
23,10,0,0,45,1,0
50,10,0,0,35,0,0
48,9,0,0,20,0,0
43,14,0,0,45,1,1
25,9,0,0,40,1,0
50,10,0,0,40,1,0
61,9,0,0,55,1,0
35,13,0,0,50,1,0
65,10,0,0,40,0,0
56,9,0,0,45,1,0
45,13,0,0,89,0,0
55,9,0,0,50,1,0
24,10,0,0,40,0,0
40,10,0,0,32,1,0
35,9,0,1672,50,1,0
20,6,0,0,40,1,0
46,9,0,0,35,1,1
43,9,0,0,40,1,0
39,7,2635,0,37,1,0
37,9,0,0,29,0,0
38,9,0,0,40,0,0
30,9,0,0,41,1,0
25,9,0,0,28,1,0
44,14,0,0,35,1,1
38,9,0,0,40,0,0
41,9,0,0,40,1,0
43,13,7298,0,40,1,1
35,10,0,0,40,0,0
50,4,0,0,40,1,0
22,10,0,0,20,0,0
32,9,0,0,29,0,0
38,15,99999,0,70,1,1
20,6,0,0,50,1,0
43,9,0,0,40,0,0
30,10,0,0,74,0,0
37,6,0,0,40,1,0
31,6,0,0,40,1,0
51,10,0,0,40,0,0
36,13,0,0,59,0,0
31,9,0,1848,40,1,1
20,10,0,0,40,0,0
44,4,0,0,40,1,0
31,10,0,0,65,1,1
62,9,0,0,40,0,0
65,10,0,2174,10,1,1
17,6,0,0,40,1,0
60,9,0,0,44,1,1
31,7,0,0,40,1,0
32,10,0,0,40,0,0
53,9,0,0,40,1,1
44,10,0,0,40,1,1
43,7,0,0,60,1,0
40,10,0,1579,40,1,0
18,7,0,0,15,0,0
49,9,0,0,49,0,0
38,13,4064,0,40,1,0
39,13,0,0,39,0,0
42,10,0,0,40,0,0
57,9,0,0,60,1,1
45,9,7298,0,40,0,0
32,13,0,0,40,1,0
64,10,0,0,40,1,0
18,8,0,0,29,0,0
40,13,0,0,50,1,0
23,9,0,0,40,1,0
47,11,0,0,40,0,0
47,14,0,0,20,0,0
27,6,0,0,60,1,0
23,10,0,0,40,1,0
58,9,0,0,30,1,0
38,9,0,0,89,0,0
47,14,0,0,40,1,1
33,9,0,0,50,1,0
27,13,0,0,40,1,1
46,12,0,0,40,1,1
24,10,0,0,56,1,0
40,10,0,0,44,1,1
46,9,0,0,35,0,0
31,13,0,0,97,1,1
37,11,7688,0,40,1,1
26,11,0,0,40,0,0
30,13,0,0,52,1,1
31,10,0,0,35,1,0
32,10,3464,0,40,1,0
27,9,0,0,40,1,0
35,9,0,0,55,1,0
27,13,0,1876,40,1,0
33,9,0,0,70,1,0
34,16,0,0,45,1,1
29,10,0,0,50,1,0
29,14,6360,0,40,0,0
39,9,0,0,40,1,0
37,10,3103,0,50,1,1
52,10,0,0,59,0,1
40,10,4934,0,47,1,1
53,4,0,0,40,1,0
58,10,0,1485,40,1,1
29,13,0,0,40,1,1
33,9,0,0,40,1,0
57,14,0,0,60,1,1
69,9,0,0,40,1,0
22,10,0,0,17,0,0
57,9,0,0,39,0,0
49,3,0,0,40,1,0
34,9,0,0,40,1,0
70,9,0,0,37,1,0
46,13,0,0,50,0,0
37,13,10520,0,40,1,1
58,13,0,0,58,1,0
44,10,0,0,39,0,0
41,9,0,0,40,1,0
31,9,0,0,40,0,0
47,14,7688,0,60,1,1
27,9,0,0,40,0,0
58,9,7688,0,55,1,1
18,9,0,0,39,0,0
50,10,0,0,50,1,1
69,10,6360,0,35,0,0
84,14,0,0,66,1,0
47,13,0,0,60,1,1
19,9,0,0,20,1,0
24,10,0,0,40,1,0
53,9,0,0,50,1,0
58,10,0,0,45,1,0
22,10,0,0,24,1,0
36,10,0,0,52,1,0
37,8,0,0,40,0,0
45,2,0,0,34,0,0
37,9,0,0,24,1,0
43,15,0,0,50,1,1
44,10,0,0,40,0,1
21,10,0,0,30,1,0
49,9,0,0,60,1,0
35,9,0,0,40,1,0
51,10,0,0,39,0,0
28,10,0,0,40,1,0
51,2,0,0,40,1,0
19,4,0,0,60,1,1
56,6,0,0,40,1,0
20,9,0,0,8,1,0
24,10,0,0,40,0,0
33,9,99999,0,56,1,1
22,10,0,0,50,1,0
68,10,0,0,39,0,0
57,13,0,0,40,0,0
69,6,0,0,40,1,0
41,13,0,0,40,1,0
36,9,0,0,40,0,0
18,7,0,0,10,0,0
17,7,0,0,16,1,0
31,7,0,1721,40,1,0
50,10,0,0,60,1,1
62,6,0,0,40,0,0
43,9,0,0,59,0,0
22,9,0,0,40,0,0
23,12,0,0,30,1,0
18,9,0,0,20,1,0
42,6,0,0,40,1,0
23,13,0,0,40,1,0
45,9,0,0,40,0,0
47,9,0,0,55,1,0
53,3,0,0,40,1,0
28,6,0,0,40,1,0
28,10,0,0,40,1,0
44,10,0,0,45,1,0
58,9,0,0,40,1,0
29,9,0,0,40,0,0
36,10,3456,0,8,1,0
30,9,0,0,40,0,0
39,16,0,0,45,1,1
25,13,0,0,40,1,0
17,7,0,0,20,0,0
39,13,0,0,50,1,0
52,9,0,0,40,1,0
27,13,0,0,59,0,0
26,11,0,0,55,1,0
32,9,0,0,40,1,1
49,14,0,0,40,1,1
40,7,0,0,40,1,0
52,15,0,2824,60,1,1
33,9,0,0,40,1,0
19,9,0,0,20,1,0
37,11,0,0,40,1,0
23,10,0,0,29,0,0
33,10,0,0,36,1,0
31,13,0,0,40,0,0
48,9,0,1579,40,1,0
43,13,0,0,40,1,0
32,9,0,0,40,1,0
28,9,0,0,30,1,0
47,13,0,0,40,1,0
37,13,0,0,50,1,1
26,10,0,0,30,1,0
55,9,0,0,60,1,0
42,13,0,0,40,0,0
31,13,0,0,40,1,1
39,9,0,0,40,1,1
54,10,0,0,54,1,1
38,10,0,0,40,1,0
53,9,0,0,85,1,0
30,13,0,0,89,0,0
42,13,0,0,40,1,1
62,10,0,0,40,0,0
47,7,0,1485,58,1,0
29,13,0,0,59,0,0
59,10,0,0,40,1,0
44,9,0,0,50,0,0
25,13,0,0,45,1,1
58,9,0,0,36,1,0
33,10,0,0,67,0,0
23,10,0,0,40,0,0
61,9,0,0,40,1,0
33,12,0,0,40,1,0
51,14,0,0,40,1,1
70,10,0,0,17,0,0
29,10,2202,0,50,1,0
48,14,0,0,49,0,0
38,10,0,0,40,0,0
31,9,0,0,43,1,1
37,10,0,0,42,1,1
43,10,0,0,43,1,1
23,9,0,0,40,1,0
41,9,13550,0,44,1,1
44,13,0,0,59,0,1
29,6,6767,0,40,0,0
45,10,0,0,40,1,1
25,12,0,0,40,1,0
38,13,0,0,50,1,1
31,9,0,0,59,0,0
68,11,0,2149,40,1,0
42,9,0,0,40,1,1
35,14,0,0,40,1,0
38,10,0,0,40,0,0
33,9,0,0,35,1,0
24,10,0,0,39,0,0
45,13,0,0,50,1,1
27,10,0,0,40,0,0
36,9,15024,0,40,1,1
43,9,0,0,40,0,0
29,10,0,0,40,0,0
28,10,0,0,59,0,0
53,10,0,0,50,1,0
28,12,0,0,40,1,0
33,14,0,0,40,0,0
38,7,0,0,40,1,0
37,10,0,0,48,1,0
30,14,0,0,38,1,0
31,10,0,0,80,1,0
36,9,3908,0,55,1,0
59,9,0,0,60,1,0
33,9,0,0,35,1,0
29,9,0,1887,55,1,1
49,10,0,0,40,1,1
50,6,0,0,56,1,0
33,13,0,1902,45,1,1
28,4,0,0,40,1,0
27,10,0,0,23,0,0
32,10,0,0,50,1,0
47,9,0,0,40,1,1
24,10,0,0,40,1,0
39,10,14344,0,40,0,1
51,13,0,0,40,1,1
52,9,0,0,50,1,0
24,10,0,0,40,0,0
28,12,0,0,40,1,0
47,10,0,0,40,1,0
43,9,0,0,40,1,0
25,9,0,0,45,1,0
43,10,0,0,60,1,1
28,13,0,0,29,0,0
59,14,0,0,60,1,0
32,13,0,0,40,0,0
33,5,0,0,40,0,0
27,10,0,0,40,0,0
38,13,0,0,40,1,0
37,9,0,0,60,1,1
26,1,0,1719,40,1,0
33,9,0,0,40,0,0
73,14,0,0,10,1,1
30,9,0,0,40,1,0
33,9,0,0,40,1,0
46,10,0,0,58,1,0
18,7,0,0,40,1,0
24,9,0,0,40,0,0
50,9,0,0,60,1,0
39,13,7298,0,40,1,1
22,10,0,0,40,1,0
36,9,0,0,40,0,0
34,9,0,0,40,0,0
29,13,0,0,40,1,0
38,10,0,0,45,1,1
27,13,0,0,40,0,0
32,9,0,0,40,0,0
49,14,0,0,40,1,1
33,4,0,0,40,1,0
28,9,0,0,48,1,0
24,13,0,0,68,0,0
37,9,0,0,40,1,0
30,9,0,0,50,1,0
49,4,0,0,40,1,0
29,9,0,0,40,1,0
28,9,0,0,40,0,0
38,9,0,0,40,0,0
36,16,0,0,45,1,0
21,9,0,0,22,1,0
18,10,0,0,39,0,0
30,11,0,0,40,1,0
46,10,0,0,40,0,0
40,10,0,0,50,1,0
43,9,0,0,44,1,0
45,13,0,0,50,1,1
32,10,0,0,39,0,0
42,10,0,0,40,0,0
43,10,0,0,48,1,0
22,10,0,0,29,0,0
32,13,0,0,20,1,0
20,10,0,0,23,0,0
21,9,0,0,40,1,0
23,11,0,0,40,1,0
27,7,0,0,40,0,0
52,11,0,0,32,1,0
19,10,0,0,35,1,0
54,10,0,0,45,1,1
51,9,0,0,54,0,0
29,10,0,0,40,1,0
17,6,0,0,10,1,0
49,9,0,0,40,0,0
48,13,0,0,39,0,0
30,10,0,0,44,1,0
58,10,0,0,39,0,0
50,13,0,0,40,0,0
23,10,0,0,40,1,0
26,11,0,0,40,0,0
45,9,0,0,40,1,0
20,10,0,0,20,1,0
26,4,0,0,48,1,0
51,13,0,0,40,0,1
49,9,0,0,48,1,1
26,10,0,0,40,1,0
47,15,0,0,40,1,0
31,9,4650,0,50,1,0
35,9,0,1740,40,1,0
46,10,0,1902,50,1,1
28,7,0,0,40,1,0
58,10,7688,0,45,1,1
23,9,0,0,40,0,0
51,6,0,0,59,0,0
34,13,0,0,40,0,0
34,13,0,0,29,0,0
35,9,3103,0,40,1,1
33,16,0,0,60,1,1
34,14,7688,0,55,1,1
37,9,0,0,45,1,1
48,14,0,0,40,1,1
34,13,1506,0,40,1,0
24,10,0,0,40,1,0
56,9,0,0,40,0,0
50,9,0,1848,40,1,1
40,13,0,1977,60,1,1
33,13,0,0,30,1,0
51,10,0,0,40,1,0
30,10,0,0,40,1,0
41,9,0,0,40,1,0
47,11,0,0,40,1,1
39,13,9562,0,39,0,1
40,11,0,0,40,1,0
36,9,0,0,40,1,0
37,9,0,0,40,1,0
38,15,0,0,35,1,1
40,10,0,0,50,1,0
38,13,0,0,40,0,0
49,9,0,0,29,0,1
33,14,0,0,45,1,1
47,10,0,0,40,0,0
38,9,0,0,40,0,0
32,7,0,0,45,1,0
23,10,0,0,50,1,0
20,9,0,0,20,0,0
20,9,0,0,35,1,0
44,13,0,0,30,1,0
41,9,3464,0,40,1,0
20,10,0,0,40,0,0
50,9,0,0,40,0,0
45,10,0,0,65,1,1
40,4,0,0,42,1,0
34,9,0,0,55,1,1
22,10,0,0,40,0,0
36,10,0,0,40,0,0
33,9,0,0,29,0,0
23,10,0,0,32,1,0
37,6,0,0,40,0,0
48,10,0,0,40,1,1
42,10,0,0,40,1,1
22,9,0,0,40,1,0
60,9,0,0,42,1,1
42,13,0,0,55,1,1
47,13,0,0,60,0,0
49,9,0,0,39,0,0
32,14,0,0,40,0,1
34,13,0,0,38,1,0
37,13,0,0,40,0,1
39,9,0,0,40,1,0
32,10,0,0,35,0,0
42,10,0,0,60,1,0
50,7,0,0,40,0,0
53,13,0,1902,40,1,1
52,10,0,0,50,0,0
44,13,0,0,90,1,0
46,11,0,0,60,1,1
52,16,7978,0,68,0,1
35,10,0,0,40,0,0
24,10,0,0,45,1,0
36,11,0,0,39,0,0
47,9,0,0,90,1,0
64,14,0,0,50,1,0
62,13,0,0,50,1,1
52,9,0,0,40,1,1
41,9,0,0,40,0,0
42,9,0,0,48,1,0
38,13,7688,0,42,1,1
55,4,0,0,50,1,0
44,13,0,0,35,0,0
33,13,0,0,59,0,1
32,6,0,0,40,1,0
51,7,7298,0,40,0,0
27,9,0,0,40,1,0
47,9,0,0,60,1,0
33,6,0,0,35,1,0
48,10,0,0,40,1,0
23,4,0,0,35,1,0
31,13,0,0,40,1,1
26,10,0,0,40,1,0
61,9,0,0,63,1,0
50,13,0,0,40,1,0
49,11,0,0,40,1,1
19,9,0,0,24,1,0
18,7,0,0,15,1,0
46,13,0,0,99,0,0
54,11,0,0,50,1,0
35,9,0,0,40,1,1
27,14,0,0,20,1,0
50,9,0,0,50,1,0
43,9,0,0,40,1,0
28,10,0,0,40,1,0
47,9,0,0,40,1,0
21,1,0,0,50,1,0
33,15,0,0,50,0,0
19,9,0,0,45,1,0
40,10,0,1485,40,1,0
55,14,0,0,50,1,1
31,11,0,0,43,1,0
30,11,0,0,40,1,0
52,13,0,0,49,0,0
37,9,0,0,40,0,0
59,14,0,0,45,1,1
51,9,0,0,40,0,0
29,9,0,0,40,1,0
17,6,0,0,40,1,0
27,9,0,0,39,0,0
41,14,0,1980,24,0,1
32,10,0,0,40,1,0
37,9,0,0,50,0,0
44,9,0,1902,40,1,1
39,10,0,0,40,0,0
41,14,0,2415,75,0,1
32,15,0,0,40,1,1
26,10,0,0,39,0,0
45,10,0,0,42,1,0
30,7,0,0,40,1,0
22,8,0,0,15,0,0
41,9,0,0,4,1,0
23,9,0,0,39,0,0
48,4,0,0,30,1,0
31,9,5178,0,45,1,1
34,11,0,0,40,1,0
25,9,0,0,40,1,0
41,13,0,0,35,1,0
35,15,0,0,50,1,1
44,13,0,0,40,0,0
34,9,0,0,75,1,1
44,6,4386,0,60,1,0
32,13,0,0,40,1,1
25,10,0,0,40,1,0
23,7,0,0,50,1,0
36,15,0,0,40,1,1
53,13,0,0,60,1,1
27,16,0,0,52,1,0
30,13,0,0,76,0,0
58,9,0,0,50,0,0
17,7,0,0,29,0,0
59,9,0,0,40,0,0
37,9,0,0,40,0,0
30,6,0,0,55,1,0
34,13,0,0,50,0,0
23,10,0,0,30,1,0
19,9,0,0,40,1,0
20,11,0,0,40,1,0
52,9,0,0,40,1,0
39,13,0,0,50,1,1
30,9,0,0,59,0,0
20,10,0,0,40,0,0
40,13,0,0,20,0,0
19,9,0,0,16,1,0
37,13,0,1977,40,0,1
26,9,6360,0,40,0,0
27,13,0,0,40,0,0
22,6,0,0,84,1,0
45,15,0,0,60,1,1
45,9,0,0,60,1,1
48,13,0,0,40,1,1
42,13,0,0,60,1,0
35,10,0,0,50,1,0
35,9,0,0,40,0,0
52,9,0,0,39,0,0
59,10,0,0,40,1,1
31,9,0,0,40,1,0
27,13,0,0,50,1,0
58,13,0,0,40,0,0
40,9,0,0,40,1,0
31,9,0,0,40,1,0
23,4,0,0,40,1,0
44,9,0,0,40,0,0
60,9,0,0,40,1,0
54,14,20051,0,59,0,1
27,9,0,0,40,1,0
31,9,0,0,45,1,0
29,13,0,0,40,1,0
22,13,0,0,40,1,0
44,13,0,1848,40,0,1
63,15,15024,0,50,1,1
28,9,0,0,40,1,0
79,10,0,0,20,1,0
39,9,7298,0,40,1,1
29,9,0,0,40,1,0
60,4,0,0,40,1,0
58,8,0,0,35,0,0
22,13,0,2258,24,0,0
44,9,0,0,65,1,1
47,9,0,0,48,1,0
59,9,0,0,24,1,1
37,14,0,0,65,1,0
21,9,0,0,40,1,0
68,11,0,0,40,0,0
43,10,5013,0,40,1,0
26,9,0,0,39,0,0
42,14,0,1977,40,0,0
47,10,0,0,40,0,0
22,10,0,0,40,1,0
38,13,0,0,50,1,1
24,10,0,0,49,1,0
26,9,0,0,40,0,0
39,10,0,0,45,1,1
26,10,0,0,40,1,0
24,9,0,0,40,1,0
22,10,0,0,25,1,0
36,13,0,0,55,1,0
22,10,0,0,29,0,0
18,7,0,0,8,1,0
38,13,0,0,40,1,1
43,13,0,0,35,1,0
42,14,0,0,40,1,1
35,13,0,0,50,1,1
34,10,0,0,50,0,0
73,2,0,1735,20,1,0
35,10,0,0,49,0,0
37,14,15024,0,45,1,1
66,9,0,0,10,1,0
24,9,0,0,40,0,0
51,11,0,0,40,1,0
31,9,0,0,35,1,0
65,9,0,2282,64,0,0
41,9,0,0,50,0,0
50,10,0,0,40,0,0
22,10,0,0,40,0,0
48,13,4386,0,50,1,1
29,15,0,0,80,1,0
35,13,0,0,45,1,1
31,10,0,0,40,1,1
48,9,0,0,40,1,0
36,11,0,0,45,1,0
40,9,0,0,50,1,0
57,9,0,0,15,1,0
29,13,8614,0,40,0,0
39,9,0,0,40,0,0
65,16,0,0,40,1,1
29,6,0,0,39,0,0
42,10,0,0,40,1,0
47,14,0,0,40,1,1
62,4,0,0,40,1,0
27,11,0,0,50,1,0
76,10,0,0,8,1,0
32,13,0,0,40,0,0
29,9,0,0,40,1,1
32,6,0,0,40,1,0
22,10,0,0,40,1,0
33,9,0,0,59,0,0
45,10,0,0,40,0,0
23,13,0,0,20,1,0
44,15,0,0,40,1,1
41,13,0,0,40,1,0
51,14,14344,0,40,0,1
30,9,0,0,45,1,1
23,10,0,0,35,1,0
41,9,0,0,40,0,0
32,13,0,0,60,1,1
50,10,0,1887,35,1,1
20,10,0,0,40,0,0
35,13,0,0,52,1,1
23,9,0,0,40,1,0
25,10,0,0,40,1,0
42,9,0,0,40,0,0
30,13,0,0,42,1,1
52,10,0,0,40,1,1
49,10,0,0,60,1,0
27,13,0,0,40,0,0
46,13,15024,0,40,1,1
39,13,0,0,50,1,1
45,13,0,0,50,1,1
62,13,0,1844,40,0,0
43,13,0,1977,50,1,1
47,10,0,0,40,0,0
62,9,0,0,40,1,0
48,3,0,0,40,1,0
57,9,0,0,40,0,0
31,9,0,0,40,0,0
23,9,0,0,40,1,0
45,9,0,0,40,0,0
26,13,0,0,40,1,1
36,9,0,0,50,1,1
56,16,0,0,68,0,0
50,13,0,0,59,0,0
38,11,0,0,45,1,1
18,9,0,0,30,1,0
56,9,0,0,70,1,0
39,14,0,0,40,1,0
46,3,0,0,50,1,0
36,7,0,0,65,1,0
42,9,0,2002,40,1,0
50,9,0,0,50,1,1
17,7,0,0,20,1,0
58,4,0,0,40,0,0
73,9,0,0,17,0,0
50,10,0,0,40,1,0
35,10,0,0,45,1,0
27,10,0,0,45,1,0
27,10,0,0,40,1,0
23,9,0,0,40,1,0
28,9,0,0,40,0,0
51,13,0,0,40,1,1
29,6,0,0,40,0,0
47,10,0,0,45,1,0
40,9,0,0,40,1,0
58,5,0,0,40,0,0
28,10,0,0,40,0,0
32,9,0,0,24,0,0
36,7,0,0,43,1,0
48,9,0,0,68,0,0
69,2,0,0,5,0,0
69,9,6360,0,40,0,0
31,9,0,0,40,0,0
20,9,0,0,48,1,0
55,9,7298,0,40,0,0
25,10,0,0,40,1,0
64,9,3471,0,40,1,0
17,9,0,0,29,0,0
53,9,0,0,40,1,0
50,6,0,0,50,1,0
58,9,0,0,40,0,0
51,10,0,3683,40,1,0
47,10,0,0,40,1,0
25,9,0,0,52,1,0
50,15,0,0,52,1,1
22,9,0,0,39,0,0
43,15,0,1977,70,1,1
48,13,0,0,40,0,0
55,9,0,0,40,0,0
54,10,0,0,20,0,0
21,9,0,0,30,1,0
58,10,0,0,40,1,0
30,13,0,0,55,1,1
61,9,0,0,40,0,0
57,10,0,0,40,0,0
59,9,0,0,40,0,0
72,9,0,0,20,1,0
33,9,0,0,40,1,0
48,9,0,0,40,0,1
46,10,0,0,38,1,1
50,9,0,0,39,0,0
33,9,0,0,40,1,0
23,10,0,0,40,0,0
30,9,0,0,50,0,0
31,9,0,0,40,1,0
28,13,0,0,40,1,0
47,10,0,0,40,0,0
51,9,4386,0,40,1,1
48,9,0,0,40,0,0
25,10,0,0,25,1,0
61,10,7688,0,40,1,1
17,7,0,0,39,0,0
26,13,3325,0,40,1,0
35,6,0,0,60,1,0
33,7,0,0,70,1,0
41,9,0,0,40,0,0
44,9,0,0,39,0,0
35,13,4386,0,47,1,1
47,9,0,0,59,0,1
47,13,0,0,40,1,1
64,7,0,0,48,1,0
41,15,25236,0,54,0,1
62,13,3103,0,40,1,1
53,10,15024,0,40,1,1
31,13,0,0,40,1,0
26,9,0,0,40,1,0
56,4,0,0,50,1,1
45,10,0,0,40,0,0
33,10,0,0,35,1,0
45,10,0,1485,40,1,1
46,10,0,0,55,1,0
26,11,0,0,80,1,0
27,9,0,0,40,0,0
43,13,0,0,50,1,1
40,11,0,0,40,1,0
61,4,0,0,35,1,0
37,10,0,0,82,0,0
85,9,0,0,35,1,0
43,9,0,0,40,0,0
34,13,6849,0,40,0,0
24,10,0,0,39,0,0
60,9,0,0,40,0,0
32,13,0,0,40,0,0
38,13,6767,0,50,0,0
24,9,0,0,30,1,0
45,14,0,0,40,1,0
21,9,0,0,20,1,0
33,13,0,1844,40,0,1
50,10,0,0,99,1,1
41,9,0,0,40,1,1
23,9,0,0,39,0,0
45,9,0,0,45,1,0
34,13,0,0,40,1,1
28,9,0,0,40,1,0
19,9,0,0,40,1,0
26,13,13550,0,50,1,1
48,13,0,0,45,1,1
69,13,0,2339,40,1,1
43,10,0,0,40,0,0
45,13,0,0,40,0,0
28,9,0,0,40,1,0
65,10,0,0,39,0,0
31,13,0,1741,38,1,0
31,13,0,0,40,0,0
51,13,0,0,40,1,1
47,10,0,0,89,0,0
43,9,0,0,38,1,0
31,12,0,0,60,1,0
31,10,0,0,55,1,1
45,10,0,0,40,1,0
22,13,0,0,39,0,0
25,13,0,0,40,1,0
38,9,0,0,39,0,0
31,13,4101,0,50,1,0
56,10,0,0,45,1,0
26,13,0,0,18,1,0
