age,education-num,capital-gain,capital-loss,hours-per-week,sex,income-per-year
46,13,0,0,70,1,1
25,8,0,0,40,1,0
40,9,0,0,28,1,0
23,10,0,0,40,0,0
43,10,0,0,30,1,0
29,10,0,1485,60,1,1
59,6,0,0,40,0,0
28,9,0,0,32,1,0
17,7,0,0,15,0,0
53,9,0,0,40,1,1
22,3,0,0,40,0,0
63,9,0,0,40,1,0
32,14,0,0,45,0,1
40,9,0,0,35,0,0
61,15,0,0,50,1,1
35,9,0,1408,40,1,0
43,13,0,0,50,1,0
48,10,0,0,40,1,0
56,13,0,0,40,0,0
51,9,0,0,40,1,0
34,10,0,0,40,1,0
44,10,0,1902,40,1,1
37,10,0,0,44,1,1
36,13,0,1977,40,1,1
34,10,0,0,40,1,0
23,10,0,0,25,0,0
63,14,0,0,40,1,1
47,14,0,1977,41,1,1
55,9,0,0,50,0,1
31,13,0,0,48,1,0
27,10,0,0,40,1,0
58,13,14084,0,40,0,1
28,10,0,0,48,1,0
52,4,0,0,64,0,0
31,9,0,0,50,1,0
53,10,0,0,38,0,0
43,10,0,0,50,0,0
43,9,0,0,40,1,0
50,14,0,0,80,1,1
37,7,0,0,40,1,0
26,9,0,0,40,1,0
22,7,0,0,40,0,0
22,10,0,0,55,1,0
59,10,15024,0,50,1,1
30,10,0,0,40,1,0
24,9,0,0,55,0,0
30,9,0,0,40,1,0
50,13,0,0,40,1,1
38,8,3942,0,40,1,0
29,9,0,0,40,1,0
76,9,1424,0,24,1,0
21,11,0,0,40,1,0
65,10,0,0,24,0,0
43,9,0,0,45,1,1
29,13,0,0,24,0,0
32,13,0,0,45,1,0
37,12,0,0,65,1,1
64,9,0,0,16,1,0
49,10,0,0,40,1,1
44,13,0,0,40,1,1
34,13,7688,0,40,1,1
35,10,0,0,36,1,0
53,10,0,0,43,0,0
24,11,0,0,50,1,0
31,10,0,0,40,0,0
25,10,0,0,38,1,0
36,9,0,0,45,1,0
29,10,0,0,60,1,0
37,9,0,0,50,1,1
42,16,0,0,45,0,0
30,9,0,0,40,0,0
32,10,0,0,70,1,0
47,13,10520,0,45,1,1
44,9,0,0,40,1,1
19,9,0,0,40,1,0
22,9,0,0,48,1,0
51,5,0,0,50,1,1
69,9,0,0,16,1,0
33,9,0,0,40,1,0
22,10,0,0,55,0,0
33,13,0,0,45,0,1
20,10,0,0,40,0,0
28,10,0,0,40,1,0
25,9,0,0,40,0,0
27,9,0,0,48,1,0
22,9,0,0,40,1,0
67,9,0,0,35,1,0
31,9,0,0,40,1,0
43,15,0,0,50,1,1
33,13,0,0,40,0,0
37,9,0,0,35,0,1
27,9,0,0,60,1,0
36,10,0,0,40,1,0
33,12,0,0,45,0,0
63,13,15024,0,40,1,1
48,13,0,0,56,0,1
25,9,0,0,45,1,0
41,9,0,0,10,1,0
26,9,0,0,40,1,0
23,10,0,0,40,0,0
33,9,1831,0,40,0,0
30,14,0,0,17,1,0
67,9,0,0,20,0,0
32,9,0,0,55,1,1
48,9,0,0,60,1,1
51,9,0,0,24,0,0
39,14,0,0,40,1,0
40,13,0,0,60,1,0
40,9,0,0,40,1,1
19,9,0,0,40,1,0
28,9,0,0,36,0,0
47,13,0,0,60,1,1
20,10,0,0,20,0,0
41,9,914,0,40,1,0
29,10,0,0,40,0,0
40,13,0,0,50,1,1
61,9,0,0,40,0,0
25,7,0,0,40,1,0
26,9,0,0,40,1,0
43,13,0,0,40,0,0
17,4,0,0,45,1,0
43,14,9562,0,40,0,1
73,9,3471,0,40,1,0
46,10,0,0,40,0,0
19,10,0,0,20,1,0
37,9,0,0,40,1,0
26,10,0,0,40,1,0
47,9,0,1876,40,1,0
47,14,0,0,40,1,0
29,13,0,0,40,1,0
29,9,0,0,40,0,0
33,13,0,0,55,1,0
20,9,0,0,40,1,0
28,6,0,0,48,0,0
41,14,0,0,40,1,0
43,13,0,0,50,1,0
35,5,0,0,46,1,0
18,8,0,0,25,0,0
55,10,0,0,40,1,0
44,9,0,0,40,0,0
64,9,0,0,15,0,0
34,11,0,0,75,1,0
38,10,0,0,60,1,1
25,9,0,0,8,0,0
21,10,0,0,40,1,0
37,2,0,0,53,1,0
39,10,0,0,40,0,0
34,10,0,0,50,0,0
23,13,0,0,45,0,0
54,10,0,0,40,1,1
49,14,0,0,70,1,1
25,9,0,0,40,0,0
51,12,0,0,50,1,0
29,9,0,0,35,1,0
27,13,0,0,48,0,0
53,9,0,0,40,0,0
68,13,0,0,55,1,1
56,9,0,0,40,1,1
24,9,0,0,48,0,0
24,10,0,0,40,0,0
41,14,0,0,55,1,0
45,9,0,0,19,0,0
35,9,0,0,40,1,0
21,9,0,0,40,1,0
45,7,0,0,25,0,0
18,7,0,0,30,0,0
49,13,0,0,25,1,0
49,11,0,0,36,0,0
45,13,0,0,37,1,0
27,9,0,0,40,1,0
28,10,0,0,40,1,0
35,13,0,0,45,1,1
33,10,0,0,40,1,0
35,7,0,0,35,1,0
19,9,0,0,40,1,0
33,10,0,0,28,0,0
28,9,14084,0,40,1,1
49,10,0,0,40,0,0
39,10,0,0,25,1,0
22,9,0,0,40,0,0
42,6,0,0,40,1,0
22,10,0,0,40,1,0
18,9,0,0,40,1,0
49,5,0,2231,40,1,1
33,16,0,0,40,1,1
28,9,0,0,45,1,0
42,4,0,0,35,1,0
20,10,2176,0,25,1,0
50,10,0,0,48,1,0
32,10,0,0,40,1,1
31,9,0,0,40,0,0
29,11,0,0,40,1,0
46,10,0,0,40,1,0
32,16,0,0,77,1,0
61,9,0,0,24,0,0
43,7,0,0,55,1,0
35,9,0,0,40,0,0
39,13,0,0,40,1,0
42,10,0,0,60,1,0
23,13,0,0,40,0,0
32,13,0,0,45,1,0
52,9,0,0,85,1,1
36,12,0,0,40,1,1
50,9,0,2444,72,0,1
71,15,0,0,12,1,1
27,9,0,0,30,0,0
56,9,0,0,60,1,0
28,10,0,0,40,1,0
45,9,0,0,40,1,0
28,9,0,0,40,0,0
28,10,0,0,40,1,0
18,10,0,0,15,0,0
62,4,0,0,40,1,0
35,8,0,0,40,0,0
39,6,0,0,60,1,0
24,10,0,0,20,1,0
58,5,0,0,40,1,0
48,9,0,0,40,1,0
57,13,0,0,50,1,1
31,13,0,0,60,1,0
25,9,0,0,40,1,0
34,13,15024,0,36,0,1
29,4,0,0,72,1,0
38,12,0,0,40,0,0
21,10,0,0,40,0,0
34,9,0,0,70,1,0
50,13,0,0,32,0,0
50,9,0,0,40,0,0
49,11,0,0,45,0,0
30,13,0,0,70,1,0
29,14,0,0,20,1,0
22,10,0,0,20,1,0
42,9,0,0,50,1,0
31,10,0,0,48,0,0
42,13,0,0,21,1,0
20,10,0,0,20,1,0
50,6,0,0,40,1,1
27,5,0,0,40,1,0
26,7,0,0,40,1,0
20,10,0,0,40,1,0
51,10,0,0,40,1,1
52,9,0,0,40,1,0
33,9,0,0,38,1,0
31,13,0,0,60,1,0
24,10,0,0,40,0,0
56,13,0,0,40,1,0
29,7,3942,0,50,1,0
18,9,1055,0,30,0,0
43,10,0,0,50,1,0
43,16,25236,0,64,1,1
21,9,0,0,40,1,0
51,9,0,0,40,0,0
41,10,0,0,65,1,1
45,10,0,0,40,1,1
20,9,0,0,30,0,0
28,13,0,0,60,0,1
50,14,15024,0,40,0,1
47,13,0,0,40,1,0
80,4,0,0,35,1,0
47,9,0,0,35,0,0
45,9,0,0,50,1,0
17,7,0,0,12,1,0
37,9,0,0,50,1,0
27,10,0,0,40,0,0
17,8,0,0,16,1,0
18,9,0,0,40,1,0
57,9,0,0,40,1,0
26,9,0,0,40,0,0
26,14,0,0,40,0,0
36,13,0,0,45,1,1
51,9,0,0,80,1,1
38,10,0,0,40,1,0
51,9,0,0,40,1,1
24,7,0,0,40,1,0
35,9,0,0,65,1,0
51,13,15024,0,40,1,1
28,13,0,0,40,1,1
37,9,0,0,40,1,0
43,9,0,0,40,1,0
23,9,0,0,30,1,0
42,13,0,0,40,0,0
58,10,0,0,40,0,1
52,9,0,0,20,0,0
29,9,0,0,50,0,0
27,10,0,0,60,1,0
28,10,0,0,40,0,0
59,12,7298,0,20,1,1
28,9,0,0,40,1,0
24,10,0,0,40,1,0
20,6,0,0,40,1,0
54,13,0,0,40,1,1
65,9,0,0,25,1,0
38,10,0,0,40,1,1
29,9,0,0,40,1,0
27,9,0,0,40,0,0
36,14,0,0,40,1,0
55,9,0,0,40,1,0
22,3,0,0,30,1,0
28,13,0,0,40,0,0
20,10,0,0,30,0,0
24,13,3908,0,40,1,0
36,14,15024,0,50,1,1
68,9,0,0,40,1,0
49,9,0,0,50,1,1
18,4,0,0,40,1,0
50,16,0,0,60,0,1
37,8,0,0,40,0,0
60,14,0,0,50,1,1
43,10,0,0,40,1,0
43,16,0,0,70,0,1
17,7,0,0,9,0,0
43,10,0,0,50,0,0
21,10,0,0,15,0,0
48,10,7298,0,60,1,1
56,13,14084,0,45,1,1
21,12,0,0,30,0,0
28,12,0,0,40,1,1
39,9,0,0,40,1,1
40,4,4064,0,40,1,0
38,12,0,0,40,1,0
59,10,0,0,36,1,1
51,9,0,0,40,1,0
19,9,0,0,16,1,0
23,9,0,0,40,0,0
31,13,0,0,40,0,0
42,12,0,0,40,1,0
43,9,0,0,40,1,1
45,10,0,0,55,1,1
34,10,0,0,35,1,0
21,9,0,0,30,1,0
34,10,0,0,40,1,1
55,10,0,0,40,1,1
30,11,0,0,40,0,0
29,9,3137,0,48,1,0
19,10,0,0,20,0,0
45,13,0,0,35,1,0
42,13,0,0,72,1,1
32,13,0,1590,40,0,0
90,10,0,0,40,1,0
44,13,0,0,44,1,1
34,9,0,0,40,1,1
35,8,0,0,30,0,0
39,10,0,0,25,1,0
29,13,0,0,40,1,0
24,9,0,0,32,0,0
49,10,0,0,17,1,0
54,13,15024,0,60,1,1
31,5,0,0,40,1,0
44,10,0,0,50,0,0
27,9,0,0,40,1,0
24,9,0,0,40,1,0
30,9,0,0,60,1,0
27,10,0,0,40,0,0
34,13,0,0,20,1,0
25,10,0,0,19,0,0
39,9,0,0,40,0,0
28,10,0,0,40,1,1
51,9,0,0,70,1,0
33,10,0,0,26,1,0
27,11,0,0,38,0,0
29,9,0,0,40,1,0
33,6,0,0,40,1,0
37,9,0,0,50,1,1
20,9,0,0,40,1,0
24,13,0,0,40,0,0
29,9,0,0,35,0,0
31,13,0,2246,45,1,1
41,10,0,0,40,1,0
42,10,0,0,40,1,0
20,10,0,0,30,0,0
54,5,0,0,40,1,0
55,13,0,0,55,0,0
21,9,0,0,32,1,0
52,11,0,1977,45,1,1
19,9,0,0,40,1,0
33,11,0,0,40,1,0
22,9,0,0,35,0,0
59,9,0,625,38,0,0
31,8,0,0,32,1,0
74,9,0,0,40,1,1
45,6,0,0,40,0,0
36,9,0,0,40,0,0
35,10,0,0,60,1,0
45,10,0,0,40,1,0
42,9,0,0,85,1,0
50,14,0,0,40,0,0
39,9,0,0,40,0,0
44,10,0,1980,45,1,0
52,2,0,0,56,1,1
24,13,0,0,43,1,0
56,5,0,0,99,1,0
27,9,0,0,50,1,1
47,13,0,1902,45,1,1
40,15,0,1977,60,1,1
38,9,0,0,40,1,0
27,11,0,0,40,0,0
52,9,0,0,38,0,0
22,9,0,0,40,1,0
41,10,0,0,40,1,0
30,9,0,0,20,0,0
55,13,0,0,35,1,0
25,10,0,1590,40,1,0
32,13,0,0,40,1,0
28,10,0,0,60,0,0
33,9,0,0,50,1,0
17,9,0,0,40,1,0
27,9,0,0,40,1,0
55,11,0,0,20,1,0
63,10,0,0,18,1,1
39,9,5013,0,40,0,0
51,16,4386,0,52,1,1
67,4,0,0,40,1,0
27,9,0,1594,26,0,0
54,14,0,0,45,1,1
59,6,0,0,40,1,1
18,9,0,0,25,0,0
19,9,0,0,20,1,0
31,9,0,0,50,1,0
17,7,0,0,7,0,0
42,9,15024,0,40,1,1
37,10,0,0,30,0,0
51,9,0,0,40,1,0
48,9,2463,0,40,0,0
23,9,0,0,40,1,0
27,11,0,0,45,1,0
25,9,0,0,40,1,0
69,12,2964,0,6,0,0
30,13,0,0,44,1,0
33,9,0,0,35,1,0
28,9,0,0,48,1,0
45,3,0,0,40,1,0
25,10,0,0,15,1,0
37,11,0,0,45,1,1
59,1,0,0,40,1,0
26,9,0,0,30,0,0
48,10,0,0,25,0,0
64,9,0,0,40,1,0
39,13,0,0,50,1,0
24,13,0,0,40,1,0
40,14,0,0,35,0,0
46,14,0,0,70,1,1
35,10,0,0,40,1,1
43,9,0,0,40,0,1
31,9,0,0,40,1,0
22,10,0,0,25,0,0
35,10,0,0,30,1,0
35,9,0,0,50,1,0
35,10,0,0,40,0,0
40,15,0,0,40,1,1
50,14,0,0,40,0,0
48,15,14084,0,63,1,1
46,9,0,0,40,0,0
36,9,0,0,38,0,0
37,13,0,0,36,1,1
24,5,0,0,45,1,0
47,13,0,0,70,0,0
35,9,0,0,50,1,0
43,13,0,0,40,1,0
18,7,0,0,20,1,0
54,9,0,0,50,1,0
62,9,0,0,38,0,0
36,13,0,0,48,1,1
27,5,0,0,40,1,0
23,10,0,0,14,1,0
33,3,0,0,50,1,1
28,2,0,0,40,0,0
22,9,0,0,20,1,0
31,11,0,0,60,1,1
26,13,0,0,30,1,0
44,13,0,0,50,1,1
73,13,0,0,30,1,0
44,13,0,0,35,0,0
35,11,0,0,45,1,0
27,13,0,0,40,0,0
47,13,0,0,50,1,1
29,9,0,0,45,1,1
33,10,0,0,26,0,0
50,10,0,0,15,0,0
32,9,2829,0,40,1,0
41,14,0,0,40,1,0
45,9,0,0,60,1,1
65,9,0,810,36,0,0
42,10,0,0,40,0,0
33,13,0,0,25,1,1
32,13,99999,0,60,1,1
42,10,0,0,40,1,1
49,10,0,0,45,0,1
38,9,0,0,45,1,0
38,10,0,0,50,1,0
37,10,0,0,52,1,0
24,10,0,0,30,1,0
27,10,0,0,50,1,0
25,5,0,0,40,0,0
29,9,0,0,50,1,0
46,9,0,0,70,1,0
44,9,0,0,96,1,0
26,13,0,0,40,0,0
46,12,0,0,49,1,1
38,10,0,0,40,1,0
38,10,0,0,40,1,0
22,13,0,0,20,1,0
33,10,0,0,40,1,0
50,12,0,0,40,1,0
31,9,0,0,41,1,1
26,10,0,0,4,0,0
42,10,0,0,38,1,0
27,9,0,0,40,1,0
34,14,0,0,45,1,1
64,9,0,0,40,1,0
43,10,0,0,40,1,0
39,9,0,0,40,1,0
47,15,0,0,40,1,1
56,14,0,0,66,1,0
25,14,0,0,20,1,0
60,13,0,0,35,0,0
52,9,0,0,44,1,0
43,9,594,0,16,1,0
46,13,0,0,40,0,0
19,10,0,0,30,0,0
56,4,0,0,20,0,0
22,13,0,0,40,1,0
39,3,0,0,30,0,0
28,10,0,0,40,1,0
31,13,0,0,50,1,1
22,9,0,0,35,0,0
39,13,0,0,40,1,1
28,7,0,0,40,1,0
31,9,0,0,35,0,0
50,13,0,0,40,1,0
34,9,3908,0,46,1,0
48,9,0,0,40,0,1
51,13,0,0,40,0,0
54,9,0,0,40,1,0
44,11,0,0,40,1,0
20,10,0,0,20,0,0
37,9,0,0,40,1,0
38,10,0,0,40,1,0
59,12,0,0,40,1,0
59,13,0,0,50,1,0
51,10,0,0,48,1,1
29,10,0,0,40,1,0
37,10,0,0,40,0,0
42,6,0,0,35,1,0
28,13,0,0,50,1,1
34,9,0,0,40,0,0
50,13,0,0,40,1,1
22,9,0,0,24,1,0
27,9,0,0,52,0,0
45,15,0,0,43,0,0
39,9,0,0,38,0,0
25,13,0,0,35,0,0
24,13,0,0,40,1,1
18,9,0,0,30,0,0
23,8,0,0,38,1,0
20,3,0,0,40,1,0
17,6,0,0,24,0,0
63,13,0,0,40,1,1
28,13,0,0,65,1,1
51,13,0,0,50,1,1
29,13,3325,0,45,0,0
64,10,0,0,12,0,0
17,6,0,0,25,1,0
45,10,6497,0,35,0,0
18,8,0,0,20,1,0
31,9,0,0,40,0,0
48,13,0,0,50,1,1
41,10,0,0,45,0,0
65,15,20051,0,60,1,1
27,11,0,0,40,1,0
39,11,0,0,40,1,0
51,10,0,0,8,1,1
49,14,0,0,45,1,1
36,13,0,1902,45,1,1
25,9,0,0,40,0,0
41,10,0,0,37,0,0
31,5,0,0,40,0,0
63,7,4386,0,37,1,1
50,13,0,0,40,0,0
63,10,0,0,40,1,0
44,14,0,0,99,1,0
48,9,0,0,65,1,0
51,10,0,0,50,1,0
18,9,0,0,15,0,0
23,10,0,0,25,1,0
31,9,5013,0,40,1,0
38,9,0,0,40,1,0
56,10,0,0,60,1,1
31,4,0,0,20,1,0
46,10,0,0,40,1,0
39,14,0,0,50,1,1
56,9,0,0,40,1,0
31,9,0,0,40,0,0
42,13,0,1977,40,1,1
53,9,0,0,35,1,1
18,7,0,0,15,0,0
27,9,0,1848,45,1,1
31,13,0,0,40,1,0
52,14,5013,0,40,1,0
46,9,0,0,40,1,0
30,10,0,0,24,1,0
26,13,0,0,40,0,0
48,14,0,0,50,1,1
37,10,0,0,40,1,1
29,5,0,0,40,1,0
49,9,7688,0,55,1,1
24,9,0,0,40,1,0
74,9,0,2149,20,1,0
56,3,0,1887,67,1,1
39,13,0,1741,40,1,0
21,9,0,0,40,1,0
29,13,0,2258,45,0,1
43,9,0,0,45,1,0
23,13,2907,0,40,0,0
26,9,0,0,50,0,0
47,9,0,0,60,1,0
27,9,0,0,55,1,0
45,9,0,0,45,1,1
30,9,0,0,70,1,0
35,10,7688,0,20,0,1
33,9,0,0,40,1,0
37,9,0,0,40,1,1
21,9,0,0,20,1,0
42,9,0,0,40,1,0
48,9,0,0,36,1,0
46,9,0,0,48,0,0
36,3,0,0,40,0,0
54,9,0,0,40,1,0
25,9,0,0,40,0,0
26,9,0,0,25,0,0
36,9,0,0,57,1,0
56,13,0,0,20,1,0
37,9,0,0,40,1,0
26,13,0,0,40,0,1
23,13,0,0,25,0,0
23,13,0,0,40,0,0
41,13,0,0,40,1,0
55,13,0,0,50,1,1
39,13,0,0,40,1,1
67,12,0,0,35,1,0
60,9,0,0,50,0,0
54,9,0,0,40,0,0
38,14,0,0,40,1,1
47,10,3103,0,40,1,1
49,13,0,0,42,1,1
19,9,0,0,24,0,0
20,10,0,0,40,1,0
66,9,0,0,35,0,0
51,14,0,0,42,1,1
19,10,0,0,40,1,0
36,10,0,0,40,0,0
33,9,0,0,60,1,1
41,13,0,1980,56,1,0
90,9,9386,0,50,1,1
36,9,0,0,40,0,0
30,15,0,0,55,1,0
35,10,0,0,40,1,0
46,14,0,0,45,1,1
38,9,0,0,40,1,0
24,13,0,0,40,1,0
40,13,0,0,40,0,0
49,4,0,0,40,1,0
19,9,0,0,30,1,0
77,10,0,0,20,0,0
46,9,0,0,56,1,1
41,10,0,0,40,1,0
28,2,0,0,77,1,0
21,9,0,0,40,1,0
24,8,0,0,40,1,0
36,9,0,0,45,1,0
23,10,0,0,25,1,0
38,9,0,2051,40,1,0
29,9,0,0,40,1,0
38,10,0,0,50,1,1
47,13,0,0,40,1,1
39,14,0,0,40,0,0
40,13,0,0,48,1,0
32,9,0,0,40,0,0
23,9,0,0,40,1,0
44,9,0,0,40,1,0
70,13,0,0,20,0,0
51,14,0,1977,40,1,1
66,5,0,0,30,0,0
57,10,0,0,40,1,0
36,10,0,0,40,1,1
48,13,0,0,60,1,1
51,14,0,0,40,0,1
43,13,0,0,50,1,1
27,9,0,0,60,1,0
32,13,0,0,40,0,0
20,10,0,0,35,0,0
33,10,0,0,40,0,0
19,10,0,0,40,1,0
32,10,0,0,60,1,1
35,15,0,0,40,1,1
26,9,5013,0,60,1,0
39,9,0,0,60,0,0
24,13,0,0,75,0,0
45,10,0,0,40,1,1
20,10,0,0,40,1,0
49,13,0,0,45,0,0
35,14,0,0,40,0,0
30,9,0,0,40,0,0
23,10,0,1617,25,0,0
33,13,0,0,45,1,0
35,9,0,0,50,1,0
31,14,0,0,50,1,0
20,7,0,0,25,1,0
44,9,0,0,40,1,0
33,9,0,0,40,1,0
50,10,0,0,40,1,0
25,9,0,0,40,0,0
28,9,0,0,40,1,0
60,13,0,0,40,1,1
38,11,0,0,40,1,0
38,10,0,0,40,1,0
57,13,0,2258,40,1,0
50,9,0,0,40,1,1
39,7,0,0,40,0,0
69,9,1424,0,6,1,0
51,11,0,2444,39,1,1
42,9,0,0,40,1,0
53,13,0,0,50,1,1
37,13,0,0,40,1,0
37,6,0,0,40,1,0
38,9,7298,0,50,1,1
20,10,0,0,24,0,0
38,10,0,0,38,0,0
52,11,0,0,48,1,1
48,11,0,0,50,1,1
30,11,0,0,40,1,1
37,9,0,1848,65,1,1
47,9,0,0,45,1,0
33,13,0,0,60,0,0
33,9,0,0,35,0,0
20,10,0,0,15,1,0
41,13,0,0,40,1,0
32,10,0,1485,45,1,1
36,13,0,0,40,0,0
46,13,0,0,40,0,0
45,13,0,0,40,1,1
18,10,0,0,16,0,0
62,10,0,0,60,1,0
33,9,0,0,40,1,0
42,9,0,0,40,1,0
18,10,0,0,40,0,0
32,11,0,0,40,0,0
43,4,0,0,40,1,0
20,9,0,0,25,0,0
50,13,0,0,45,1,0
36,9,0,0,40,1,0
22,9,0,0,40,1,0
30,9,0,0,40,1,0
33,9,0,0,40,1,0
43,12,0,0,43,1,0
38,10,0,0,40,1,0
34,13,0,0,14,1,0
40,10,0,0,45,0,0
40,9,0,0,40,1,0
41,15,0,0,50,1,1
57,10,0,0,50,1,1
65,14,0,1648,4,1,0
52,10,0,0,50,1,0
59,15,99999,0,40,1,1
18,9,2176,0,25,1,0
48,12,0,0,45,1,0
45,3,0,0,40,1,0
24,9,0,0,40,1,0
27,12,0,0,40,1,0
40,14,15024,0,50,1,1
44,13,5013,0,40,1,0
24,9,0,0,50,1,0
71,15,0,0,16,1,0
17,8,0,0,40,1,0
57,10,3137,0,40,1,0
33,9,0,0,40,1,0
41,9,0,0,40,1,0
25,13,0,0,40,0,0
42,9,0,0,15,1,0
34,9,0,0,40,1,0
27,13,0,0,45,0,0
24,13,0,0,20,1,0
23,13,0,0,30,1,0
33,10,0,0,40,1,0
58,11,2202,0,56,1,0
25,5,0,0,40,1,0
44,14,0,0,55,0,0
53,9,0,0,40,1,1
38,9,0,0,35,0,1
36,13,0,0,45,0,1
25,9,0,0,40,1,0
54,13,0,0,40,0,0
31,8,0,0,40,1,0
18,9,0,0,40,1,0
40,9,0,0,40,1,0
26,10,0,0,40,0,0
33,13,2202,0,50,1,0
22,12,0,0,55,1,0
50,10,0,0,40,1,0
44,9,0,0,40,0,0
37,9,0,0,40,1,0
34,13,0,0,40,1,0
45,10,0,0,45,0,1
25,6,0,0,35,0,0
20,10,0,0,40,0,0
46,9,0,0,40,1,0
26,12,0,0,40,1,0
45,2,0,0,25,0,0
57,9,0,0,40,1,1
28,11,0,0,40,1,0
36,10,7688,0,45,1,1
32,9,0,0,40,0,0
29,13,0,0,50,1,1
36,13,0,0,45,1,0
19,9,0,0,30,1,0
27,13,0,0,20,0,0
48,14,0,0,55,1,1
49,13,0,0,50,1,0
55,14,0,1977,20,1,1
61,9,0,0,82,0,0
42,10,15024,0,40,1,1
42,12,0,0,40,0,0
30,11,0,0,40,1,0
32,9,0,0,40,1,0
37,10,0,0,40,1,1
35,10,0,0,45,1,0
30,11,0,0,40,0,0
30,15,0,0,20,1,1
55,10,0,0,70,1,1
36,10,0,0,40,1,0
33,9,0,0,48,1,0
56,13,0,0,40,1,1
26,11,0,2002,40,1,0
37,9,0,0,40,1,0
28,9,0,0,60,1,0
38,9,0,0,50,1,0
48,10,0,0,43,0,0
35,12,0,0,40,1,0
39,13,0,0,40,1,0
64,9,0,0,40,1,0
22,9,0,0,40,0,0
45,13,0,0,40,1,1
27,3,0,0,40,1,0
43,9,0,0,50,0,1
23,10,0,0,37,0,0
25,6,0,1602,40,1,0
39,14,0,0,50,1,1
63,9,0,0,35,0,0
37,15,0,0,40,1,1
26,9,0,0,40,1,0
33,13,0,0,40,1,0
28,10,0,0,40,0,0
20,10,0,0,20,0,0
34,9,0,0,20,0,0
34,10,0,0,40,1,0
41,9,0,0,40,1,1
38,10,0,0,50,1,1
36,13,7688,0,40,1,1
38,10,0,0,40,1,0
46,13,99999,0,72,1,1
43,13,0,0,60,0,0
49,10,0,0,30,0,0
26,13,0,0,35,0,0
28,9,0,0,35,0,0
54,9,0,0,40,1,1
24,10,0,0,50,1,0
23,10,0,0,30,1,0
55,9,0,0,40,0,0
58,5,0,0,40,1,0
19,6,0,0,20,0,0
45,10,0,0,52,1,0
30,10,0,0,45,1,1
76,9,0,0,33,0,0
47,9,0,0,40,0,0
34,10,2174,0,40,1,0
40,10,0,0,35,0,1
24,9,0,0,25,0,0
30,13,7688,0,50,0,1
67,10,10605,0,10,1,1
24,9,0,0,40,0,0
43,10,0,0,40,0,0
29,8,0,0,40,1,0
40,9,0,0,40,1,0
61,10,0,0,40,1,0
45,16,7688,0,45,1,1
21,10,0,0,50,0,0
58,9,7688,0,40,1,1
52,10,0,0,40,1,0
34,9,0,0,40,1,0
20,10,594,0,20,0,0
46,9,0,0,40,1,0
54,10,0,0,40,0,0
43,14,0,0,40,1,1
25,5,0,0,40,1,0
21,12,0,0,25,0,0
65,10,11678,0,50,1,1
37,9,0,0,40,1,0
29,9,10520,0,40,1,1
44,13,0,0,40,1,1
37,10,7688,0,40,1,1
38,10,0,0,40,0,0
35,10,5013,0,70,1,0
32,9,0,0,40,1,0
44,10,0,0,60,1,0
23,10,0,0,25,0,0
25,13,0,0,45,1,1
23,10,0,0,28,0,0
47,10,0,0,40,1,0
47,7,0,0,45,0,0
25,9,0,0,40,1,0
35,10,0,0,45,1,0
50,11,3103,0,40,1,1
47,9,0,0,40,0,0
35,16,0,0,45,1,1
24,9,0,0,40,1,0
21,9,2176,0,40,1,0
35,13,0,0,40,0,1
30,13,0,0,40,0,0
17,7,0,0,20,1,0
27,3,0,0,60,1,0
22,9,0,0,15,0,0
22,10,0,0,40,0,0
50,9,0,0,2,1,0
51,11,0,0,38,1,1
27,13,0,0,30,1,0
27,13,0,0,20,0,0
20,9,0,0,40,0,0
42,9,0,0,48,1,0
32,9,99999,0,40,1,1
45,13,0,0,38,1,1
35,4,0,0,80,0,0
22,9,0,0,40,1,0
34,10,0,0,38,0,0
28,13,0,0,40,0,0
38,13,0,0,24,0,0
48,10,0,0,42,1,1
34,14,0,0,40,1,0
25,9,0,0,50,0,1
23,9,0,0,40,0,0
38,10,0,0,60,1,1
43,9,0,0,40,0,0
49,9,0,0,40,1,1
23,10,0,0,40,1,0
57,9,0,0,40,0,0
24,13,0,0,40,1,0
44,10,0,0,58,1,1
34,12,0,0,50,1,0
29,10,0,0,40,1,0
29,7,0,0,40,0,0
35,9,0,0,50,1,1
48,9,0,0,40,1,0
38,9,0,0,36,1,0
42,9,0,0,50,0,0
53,10,0,0,40,0,0
29,15,0,0,55,0,0
59,13,0,0,72,1,0
31,9,0,0,40,1,0
34,9,0,0,40,1,0
51,13,0,2559,50,1,1
25,9,4416,0,40,1,0
30,9,0,1848,40,1,1
46,9,0,0,48,0,0
45,9,0,0,40,0,0
23,10,0,0,40,0,0
33,12,0,0,42,0,0
44,13,0,0,20,0,1
25,9,0,0,40,1,0
48,10,0,0,40,1,0
23,9,0,0,40,0,0
33,11,3103,0,50,0,1
20,10,0,0,30,0,0
23,13,0,0,40,0,0
71,9,0,0,40,0,0
22,13,0,0,40,0,0
36,13,15024,0,50,1,1
27,7,0,0,60,1,0
40,9,0,0,35,0,0
30,10,0,0,50,1,0
30,11,0,0,40,1,0
30,10,0,0,40,1,0
35,13,5013,0,40,1,0
39,9,0,0,40,0,0
39,9,0,0,50,1,0
74,3,0,0,40,1,0
32,10,15024,0,50,1,1
25,9,0,0,40,1,0
64,10,0,0,40,0,0
47,9,7298,0,40,1,1
37,13,0,0,37,0,1
47,9,0,0,40,1,1
